transaction_id,date,account_type,amount,transaction_type,branch,is_true_anomaly
8545,2024-11-20,Pembelian,2363275.1412513396,debit,Surabaya,0
8546,2024-08-01,Kas,2235505.2667486,credit,Surabaya,0
8547,2024-07-26,Penjualan,2257567.8798929974,credit,Jakarta,0
8548,2024-06-17,Penjualan,1647981.3774457285,debit,Jakarta,0
8549,2024-11-25,Gaji,3095837.1878228863,debit,Jakarta,0
8550,2024-10-06,Gaji,2516316.5022956124,credit,Surabaya,0
8551,2024-10-31,Kas,1663422.5469224658,credit,Surabaya,0
8552,2024-05-25,Penjualan,2111619.101109547,credit,Jakarta,0
8553,2024-09-19,Gaji,2110643.944070647,credit,Surabaya,0
8554,2024-01-04,Penjualan,3432371.565843368,debit,Jakarta,1
8555,2024-03-30,Pembelian,2217490.40226884,credit,Jakarta,0
8556,2024-02-29,Gaji,2000044.200074518,credit,Medan,0
8557,2024-11-06,Biaya Operasional,2297139.1099451287,credit,Bandung,0
8558,2024-01-16,Gaji,2437376.4424084183,debit,Surabaya,0
8559,2024-08-14,Pembelian,2200978.8311124896,credit,Jakarta,0
8560,2024-01-29,Kas,1690914.4680444165,debit,Jakarta,0
8561,2024-05-30,Penjualan,2586750.8542346507,credit,Surabaya,0
8562,2024-09-01,Kas,1974997.075378633,credit,Medan,0
8563,2024-09-26,Gaji,2102700.499643899,credit,Medan,0
8564,2024-03-19,Biaya Operasional,1792532.686449527,credit,Jakarta,0
8565,2024-10-15,Kas,2648348.0373676363,credit,Surabaya,0
8566,2024-06-01,Biaya Operasional,1711226.905405288,credit,Bandung,0
8567,2024-10-03,Gaji,1945832.3759584948,debit,Bandung,0
8568,2024-10-05,Biaya Operasional,3257089.9367989087,credit,Medan,0
8569,2024-02-26,Biaya Operasional,3037928.4324020827,credit,Jakarta,1
8570,2024-07-04,Pembelian,1572377.0648602438,credit,Surabaya,0
8571,2024-04-02,Kas,2543407.646058997,debit,Surabaya,0
8572,2024-10-02,Gaji,2058780.4814748457,credit,Jakarta,0
8573,2024-06-06,Pembelian,2289304.8133423915,credit,Surabaya,0
8574,2024-10-01,Biaya Operasional,1341562.3360399376,credit,Surabaya,0
8575,2024-06-29,Pembelian,1905637.8572550043,debit,Jakarta,0
8576,2024-12-24,Pembelian,1940332.7259724918,credit,Medan,0
8577,2024-03-17,Biaya Operasional,2007083.7306266353,debit,Surabaya,0
8578,2024-05-30,Gaji,2043112.2844421284,credit,Bandung,0
8579,2024-08-25,Penjualan,940361.6585192392,credit,Bandung,0
8580,2024-10-15,Pembelian,1931041.5146467611,credit,Bandung,0
8581,2024-08-18,Kas,2747948.021212864,credit,Surabaya,0
8582,2024-01-18,Biaya Operasional,1862941.2002417166,debit,Bandung,0
8583,2024-03-13,Penjualan,1538465.4649984085,debit,Medan,0
8584,2024-07-07,Pembelian,1702520.776309477,debit,Jakarta,0
8585,2024-01-17,Biaya Operasional,2596122.3553165724,debit,Medan,0
8586,2024-01-19,Biaya Operasional,738415.3212894981,debit,Bandung,0
8587,2024-08-06,Pembelian,2318916.3850121186,debit,Surabaya,0
8588,2024-11-21,Kas,2187856.4283118136,debit,Surabaya,0
8589,2024-04-29,Biaya Operasional,1597664.466628717,credit,Medan,0
8590,2024-04-10,Biaya Operasional,3509188.35072721,debit,Surabaya,0
8591,2024-02-03,Pembelian,2474667.8586197523,credit,Bandung,0
8592,2024-03-24,Penjualan,2092576.0401573277,debit,Jakarta,0
8593,2024-07-14,Biaya Operasional,2586185.2329391725,debit,Surabaya,0
8594,2024-11-25,Biaya Operasional,2303005.5526965987,debit,Surabaya,0
8595,2024-07-20,Pembelian,2192631.681040304,credit,Jakarta,0
8596,2024-12-09,Biaya Operasional,2099835.8788834163,debit,Bandung,0
8597,2024-12-06,Pembelian,1737300.7311213415,credit,Medan,0
8598,2024-01-11,Kas,2524316.383164784,credit,Bandung,0
8599,2024-12-29,Pembelian,1946653.138527806,debit,Bandung,1
8600,2024-08-05,Penjualan,2580708.7888583,debit,Surabaya,0
8601,2024-09-09,Biaya Operasional,2569114.9847705914,debit,Surabaya,0
8602,2024-08-09,Gaji,2481716.520207218,debit,Bandung,1
8603,2024-03-20,Biaya Operasional,1791619.0463459012,debit,Bandung,0
8604,2024-01-07,Biaya Operasional,1575452.4956581024,credit,Jakarta,0
8605,2024-09-28,Pembelian,1981694.8008386642,credit,Surabaya,0
8606,2024-08-14,Biaya Operasional,2002128.5741420242,credit,Medan,0
8607,2024-01-16,Kas,1807813.3830280257,debit,Bandung,0
8608,2024-01-12,Gaji,2511353.9872340783,credit,Jakarta,0
8609,2024-10-17,Biaya Operasional,2459840.6025242107,credit,Medan,0
8610,2024-08-28,Pembelian,2381464.948416928,debit,Medan,0
8611,2024-12-29,Penjualan,2718496.8054340607,credit,Surabaya,1
8612,2024-06-26,Biaya Operasional,2119036.3877722425,credit,Medan,0
8613,2024-08-15,Pembelian,1463151.3674163804,credit,Surabaya,0
8614,2024-09-29,Biaya Operasional,2698691.270315194,debit,Bandung,0
8615,2024-10-14,Gaji,2241555.880762625,debit,Jakarta,0
8616,2024-10-23,Gaji,2561310.4211279377,debit,Jakarta,0
8617,2024-05-13,Kas,2232153.6127030742,debit,Bandung,0
8618,2024-10-09,Gaji,1710858.7820716621,credit,Surabaya,0
8619,2024-06-01,Pembelian,1407456.3383518225,debit,Jakarta,0
8620,2024-03-06,Gaji,2484787.4019099264,debit,Bandung,0
8621,2024-05-16,Pembelian,1805596.8769059265,debit,Surabaya,0
8622,2024-04-01,Biaya Operasional,2527663.366131684,debit,Bandung,0
8623,2024-11-12,Kas,1003263.6896048522,credit,Bandung,0
8624,2024-09-15,Kas,2335163.442763203,debit,Jakarta,0
8625,2024-04-12,Gaji,2292619.326305985,credit,Jakarta,0
8626,2024-02-24,Penjualan,2808825.1779605336,debit,Bandung,0
8627,2024-09-13,Gaji,1801449.1289548387,debit,Jakarta,0
8628,2024-04-10,Penjualan,1987703.616035577,debit,Jakarta,0
8629,2024-07-16,Gaji,2797088.6585340276,debit,Bandung,0
8630,2024-10-27,Pembelian,2698276.4190772194,credit,Bandung,0
8631,2024-08-13,Pembelian,1733361.3370810403,credit,Bandung,0
8632,2024-08-24,Penjualan,1493144.6510017193,debit,Bandung,0
8633,2024-01-26,Kas,2066794.2806522548,debit,Surabaya,0
8634,2024-04-30,Penjualan,2514603.3808408077,credit,Bandung,0
8635,2024-06-30,Biaya Operasional,2351214.9092970844,credit,Bandung,0
8636,2024-07-17,Kas,1947699.5953272243,credit,Bandung,0
8637,2024-10-28,Penjualan,3100751.0098700956,credit,Jakarta,0
8638,2024-09-11,Biaya Operasional,1858124.959882347,debit,Jakarta,0
8639,2024-05-01,Biaya Operasional,2215216.054886099,debit,Medan,0
8640,2024-01-31,Gaji,1428082.2147711487,credit,Jakarta,0
8641,2024-11-10,Penjualan,1673802.9732094225,debit,Bandung,0
8642,2024-10-11,Pembelian,2018601.004609137,debit,Bandung,0
8643,2024-04-15,Gaji,2277085.2932167584,credit,Surabaya,0
8644,2024-08-11,Kas,925075.6471092354,credit,Bandung,0
8645,2024-09-29,Pembelian,1614968.4898780766,credit,Surabaya,0
8646,2024-08-19,Biaya Operasional,917140.688980202,credit,Jakarta,0
8647,2024-09-12,Kas,1180593.172473226,debit,Surabaya,0
8648,2024-01-24,Gaji,2776242.8988389606,credit,Medan,0
8649,2024-04-18,Biaya Operasional,1674012.4568601048,credit,Jakarta,0
8650,2024-07-09,Biaya Operasional,3129093.5368570546,credit,Jakarta,0
8651,2024-12-12,Biaya Operasional,1374803.6788756894,debit,Surabaya,0
8652,2024-01-25,Pembelian,2413489.8540717857,debit,Surabaya,0
8653,2024-07-05,Gaji,2128261.3769514356,debit,Bandung,0
8654,2024-10-14,Gaji,2027205.957391852,debit,Surabaya,0
8655,2024-04-25,Pembelian,1307167.764890483,credit,Bandung,0
8656,2024-12-03,Gaji,1808059.6680529446,credit,Bandung,0
8657,2024-02-06,Biaya Operasional,2004250.3569287376,credit,Medan,0
8658,2024-12-29,Biaya Operasional,1838120.3064986798,credit,Surabaya,1
8659,2024-05-16,Gaji,2223400.8036613557,debit,Surabaya,1
8660,2024-08-14,Gaji,1764085.6853905397,credit,Medan,0
8661,2024-11-15,Penjualan,1765671.3148196957,debit,Medan,0
8662,2024-11-23,Kas,1999460.1419930106,credit,Jakarta,0
8663,2024-06-30,Penjualan,2475153.6272641947,credit,Jakarta,0
8664,2024-12-27,Pembelian,3027088.4956329446,debit,Bandung,0
8665,2024-03-26,Penjualan,1646042.493112835,credit,Medan,0
8666,2024-02-22,Penjualan,882417.6468839583,debit,Bandung,0
8667,2024-12-13,Pembelian,2414235.9338795384,debit,Medan,0
8668,2024-12-20,Penjualan,2658622.426227782,debit,Jakarta,0
8669,2024-08-22,Kas,1387017.8345803707,debit,Medan,0
8670,2024-09-23,Gaji,2650380.072986812,credit,Bandung,0
8671,2024-10-13,Pembelian,2312476.5191612504,debit,Jakarta,0
8672,2024-04-09,Penjualan,1412580.5690795989,credit,Medan,0
8673,2024-03-27,Biaya Operasional,674229.4230333099,debit,Bandung,0
8674,2024-01-15,Biaya Operasional,1659776.1958878913,debit,Jakarta,0
8675,2024-04-10,Pembelian,2547966.7898808178,credit,Jakarta,0
8676,2024-06-13,Biaya Operasional,1732963.9979662183,debit,Surabaya,0
8677,2024-01-29,Kas,2044926.382298221,credit,Bandung,0
8678,2024-04-23,Penjualan,1156467.6175961827,debit,Surabaya,0
8679,2024-04-16,Kas,2420886.054939056,debit,Surabaya,0
8680,2024-12-29,Kas,1826419.2066673245,credit,Surabaya,0
8681,2024-05-09,Gaji,2486154.5199270984,credit,Bandung,0
8682,2024-03-24,Penjualan,1433453.898866378,debit,Medan,0
8683,2024-09-27,Pembelian,1133858.9173233886,debit,Surabaya,0
8684,2024-08-31,Biaya Operasional,2447877.4566426068,credit,Jakarta,0
8685,2024-08-01,Gaji,2387045.383339853,debit,Jakarta,0
8686,2024-11-01,Kas,1687576.4324296364,credit,Bandung,0
8687,2024-06-14,Biaya Operasional,3217920.550378464,credit,Surabaya,0
8688,2024-10-05,Penjualan,2114739.5794254835,debit,Medan,0
8689,2024-02-28,Kas,1949423.538817205,debit,Surabaya,0
8690,2024-03-30,Kas,2229162.009922618,credit,Medan,0
8691,2024-11-26,Gaji,2247433.9314117995,debit,Surabaya,1
8692,2024-07-12,Pembelian,2560404.062634736,debit,Jakarta,0
8693,2024-12-29,Gaji,1699990.3252350506,credit,Jakarta,1
8694,2024-05-15,Penjualan,2062997.064251243,debit,Surabaya,0
8695,2024-05-18,Biaya Operasional,1937879.1082509367,debit,Bandung,0
8696,2024-08-16,Biaya Operasional,2094384.757170365,credit,Medan,0
8697,2024-09-30,Kas,2819691.0198914716,credit,Surabaya,0
8698,2024-02-19,Gaji,1912792.5986660582,debit,Bandung,0
8699,2024-04-27,Pembelian,1912354.792766163,credit,Medan,0
8700,2024-07-20,Pembelian,2003947.3097757527,debit,Surabaya,0
8701,2024-07-09,Gaji,1939925.6835165294,debit,Jakarta,1
8702,2024-12-29,Pembelian,1910697.2049831531,credit,Bandung,0
8703,2024-11-18,Biaya Operasional,2190450.708713061,debit,Jakarta,0
8704,2024-06-29,Gaji,2040003.2585426793,debit,Surabaya,0
8705,2024-03-18,Kas,3773590.0738795046,debit,Jakarta,1
8706,2024-03-15,Biaya Operasional,2309009.9927207283,debit,Medan,0
8707,2024-10-21,Gaji,2438207.46092278,credit,Surabaya,0
8708,2024-10-07,Biaya Operasional,2499850.491810774,debit,Jakarta,0
8709,2024-01-21,Penjualan,2483346.0761700184,debit,Jakarta,0
8710,2024-06-19,Biaya Operasional,2289250.349597949,credit,Surabaya,0
8711,2024-01-15,Gaji,1423835.766495108,credit,Medan,0
8712,2024-07-29,Pembelian,1669211.4133907761,debit,Jakarta,0
8713,2024-02-17,Biaya Operasional,1791722.4111702305,credit,Medan,0
8714,2024-03-26,Kas,1929702.9464752076,credit,Surabaya,0
8715,2024-05-28,Gaji,1654544.0651852104,credit,Jakarta,0
8716,2024-07-06,Pembelian,1594626.0880477608,debit,Bandung,0
8717,2024-11-01,Gaji,1313107.8913593893,credit,Bandung,0
8718,2024-05-30,Biaya Operasional,1825927.7254261433,debit,Jakarta,0
8719,2024-05-20,Penjualan,2049708.1347176463,debit,Medan,0
8720,2024-03-09,Penjualan,1865075.2729792704,credit,Jakarta,0
8721,2024-09-16,Kas,1843818.9564818528,credit,Medan,0
8722,2024-11-29,Kas,2111476.696545516,credit,Surabaya,0
8723,2024-01-09,Pembelian,3565944.0004548123,credit,Bandung,1
8724,2024-04-30,Penjualan,2111956.754293202,debit,Medan,0
8725,2024-04-10,Biaya Operasional,2180920.4995111423,credit,Medan,0
8726,2024-05-28,Gaji,2364224.1148472377,credit,Bandung,0
8727,2024-05-25,Gaji,1746454.5509983543,credit,Jakarta,0
8728,2024-12-18,Penjualan,2552438.9404975288,debit,Surabaya,0
8729,2024-08-30,Penjualan,1743134.331270627,credit,Surabaya,0
8730,2024-08-28,Gaji,1825769.0226892,credit,Surabaya,0
8731,2024-12-02,Pembelian,871324.0774786856,credit,Surabaya,0
8732,2024-02-12,Gaji,1732155.2910405041,debit,Bandung,0
8733,2024-04-04,Kas,3847188.8428849927,credit,Bandung,1
8734,2024-08-13,Biaya Operasional,2585303.0105179506,credit,Medan,0
8735,2024-01-06,Penjualan,2429067.812744242,credit,Jakarta,0
8736,2024-08-01,Penjualan,1695529.4922813107,debit,Jakarta,0
8737,2024-07-24,Pembelian,1775280.3834344875,debit,Surabaya,0
8738,2024-03-07,Kas,1264566.4348102137,debit,Surabaya,0
8739,2024-04-09,Gaji,1579958.5590834657,debit,Bandung,0
8740,2024-01-12,Kas,2260276.784554445,debit,Jakarta,0
8741,2024-08-24,Kas,2612731.628366565,debit,Bandung,0
8742,2024-11-17,Pembelian,1942354.9882684925,credit,Surabaya,0
8743,2024-09-14,Pembelian,2034855.8775627627,credit,Surabaya,0
8744,2024-12-02,Gaji,2049317.4639535046,credit,Medan,0
8745,2024-05-14,Gaji,1733351.2302244187,credit,Bandung,0
8746,2024-08-09,Biaya Operasional,2128460.5086685857,credit,Medan,0
8747,2024-06-04,Kas,1849344.0754084464,debit,Jakarta,0
8748,2024-05-21,Gaji,2308943.341593055,credit,Surabaya,0
8749,2024-06-06,Pembelian,1967926.25448953,credit,Medan,0
8750,2024-12-29,Biaya Operasional,1259786.5501337987,debit,Bandung,1
8751,2024-12-09,Biaya Operasional,2243014.588012924,debit,Jakarta,0
8752,2024-09-18,Pembelian,2060877.2836246772,debit,Jakarta,0
8753,2024-12-29,Gaji,1763956.7557140242,credit,Bandung,1
8754,2024-12-03,Pembelian,1976580.2741207995,debit,Jakarta,0
8755,2024-12-09,Gaji,1525814.0089832991,debit,Bandung,0
8756,2024-08-16,Pembelian,2685582.739778733,credit,Jakarta,1
8757,2024-10-06,Pembelian,1802014.4475633446,credit,Surabaya,0
8758,2024-12-23,Penjualan,2148958.5302653005,debit,Surabaya,0
8759,2024-10-16,Gaji,2202318.929795784,debit,Surabaya,0
8760,2024-06-16,Kas,1424405.100787925,credit,Surabaya,0
8761,2024-02-16,Penjualan,1993322.887959786,credit,Surabaya,0
8762,2024-07-21,Penjualan,1449864.6587603495,credit,Jakarta,0
8763,2024-08-01,Penjualan,2035393.7247777644,debit,Jakarta,0
8764,2024-09-02,Penjualan,1902559.9450571425,debit,Bandung,0
8765,2024-01-24,Kas,2077258.605885989,credit,Surabaya,0
8766,2024-11-16,Penjualan,1638019.3253960535,credit,Bandung,0
8767,2024-09-30,Kas,2633207.8317084443,credit,Jakarta,0
8768,2024-02-13,Kas,2964642.684214552,credit,Bandung,0
8769,2024-11-27,Penjualan,1872999.8762323833,debit,Bandung,0
8770,2024-11-08,Biaya Operasional,1631923.8756844373,debit,Jakarta,0
8771,2024-12-28,Kas,1444416.5907660336,debit,Bandung,0
8772,2024-06-04,Penjualan,1353386.7925883564,credit,Medan,0
8773,2024-07-17,Pembelian,2498974.150703752,debit,Surabaya,0
8774,2024-06-10,Pembelian,1743625.5372470573,credit,Bandung,0
8775,2024-08-21,Gaji,1321752.3651834284,debit,Medan,0
8776,2024-06-11,Kas,1414446.4891226126,debit,Medan,0
8777,2024-04-25,Gaji,1371052.8492967477,debit,Bandung,1
8778,2024-04-02,Pembelian,2634152.4384396486,credit,Medan,0
8779,2024-02-11,Kas,2709949.2349169133,debit,Surabaya,0
8780,2024-10-10,Kas,1883732.4465115387,debit,Medan,0
8781,2024-07-28,Pembelian,1819163.586884262,debit,Medan,0
8782,2024-12-29,Penjualan,942149.3160634767,credit,Bandung,1
8783,2024-08-07,Pembelian,1277744.7472219784,credit,Medan,0
8784,2024-10-06,Biaya Operasional,1543163.2711432534,debit,Medan,0
8785,2024-05-15,Pembelian,2290400.843357116,credit,Medan,0
8786,2024-04-15,Pembelian,3186917.3512524967,debit,Jakarta,0
8787,2024-04-27,Penjualan,2366849.810844345,debit,Medan,0
8788,2024-08-24,Pembelian,1913944.5765223936,credit,Surabaya,0
8789,2024-11-04,Pembelian,2070474.6326218138,debit,Surabaya,0
8790,2024-04-09,Penjualan,2050520.0485261697,credit,Bandung,0
8791,2024-09-17,Pembelian,1826947.0696742192,debit,Medan,0
8792,2024-10-31,Penjualan,1912522.2964845211,credit,Jakarta,0
8793,2024-12-19,Biaya Operasional,1129595.2044853861,credit,Surabaya,0
8794,2024-10-12,Penjualan,1623121.026638418,credit,Medan,0
8795,2024-11-23,Kas,1788455.8625118178,credit,Bandung,0
8796,2024-04-12,Kas,1436137.8347829813,debit,Bandung,0
8797,2024-03-03,Penjualan,2094552.9121484293,credit,Bandung,0
8798,2024-06-23,Pembelian,2260843.59330017,debit,Bandung,0
8799,2024-10-08,Gaji,2641112.925351153,credit,Jakarta,0
8800,2024-10-19,Gaji,1782468.1088045782,credit,Medan,0
8801,2024-08-13,Biaya Operasional,1045178.3274663471,debit,Jakarta,0
8802,2024-01-07,Gaji,2792221.0562424334,debit,Medan,1
8803,2024-05-06,Gaji,1500476.3866781858,credit,Medan,0
8804,2024-04-01,Gaji,3018820.009434091,credit,Jakarta,0
8805,2024-07-08,Penjualan,2759642.42627073,debit,Medan,0
8806,2024-12-24,Gaji,1823117.536729033,debit,Bandung,0
8807,2024-02-22,Kas,1839984.6117259595,debit,Jakarta,0
8808,2024-08-29,Biaya Operasional,1377957.5465277787,debit,Jakarta,0
8809,2024-05-11,Biaya Operasional,840414.8161927036,debit,Bandung,0
8810,2024-12-29,Kas,2255823.4229770442,credit,Jakarta,0
8811,2024-04-21,Biaya Operasional,1910123.3025985947,debit,Surabaya,0
8812,2024-01-07,Gaji,2555991.2954240385,credit,Jakarta,0
8813,2024-08-17,Biaya Operasional,2629106.3673087033,credit,Medan,0
8814,2024-06-04,Kas,1096719.2471527609,credit,Medan,0
8815,2024-07-15,Biaya Operasional,2020404.6789859529,credit,Medan,0
8816,2024-11-18,Gaji,3060742.097500286,debit,Jakarta,0
8817,2024-12-29,Penjualan,1487782.9270123027,credit,Medan,0
8818,2024-08-10,Gaji,2570400.104324363,debit,Jakarta,0
8819,2024-09-06,Biaya Operasional,2168842.471855026,credit,Surabaya,0
8820,2024-03-23,Pembelian,2139434.9132043817,credit,Surabaya,0
8821,2024-08-27,Biaya Operasional,1958288.54889654,credit,Surabaya,0
8822,2024-12-25,Biaya Operasional,1357992.5308433613,credit,Surabaya,0
8823,2024-11-18,Kas,1183621.5446605138,debit,Surabaya,0
8824,2024-09-19,Pembelian,1668161.9564959053,debit,Surabaya,0
8825,2024-12-29,Kas,1425357.1675021881,credit,Bandung,1
8826,2024-10-16,Kas,2245525.8258825648,credit,Jakarta,0
8827,2024-12-27,Gaji,3037535.8489766195,debit,Surabaya,0
8828,2024-02-27,Penjualan,2746086.1116212634,debit,Bandung,0
8829,2024-01-09,Biaya Operasional,1740948.637489557,debit,Medan,0
8830,2024-10-30,Pembelian,2574375.601851656,debit,Surabaya,0
8831,2024-04-24,Biaya Operasional,2415997.805261492,debit,Bandung,0
8832,2024-07-28,Kas,2105038.2238868177,debit,Surabaya,0
8833,2024-02-10,Penjualan,2841174.961663923,debit,Bandung,0
8834,2024-10-30,Kas,1082282.778729864,debit,Medan,0
8835,2024-06-21,Biaya Operasional,1657760.367121063,debit,Jakarta,0
8836,2024-08-21,Gaji,2392844.572870183,debit,Medan,0
8837,2024-10-07,Biaya Operasional,2153807.4186086976,debit,Jakarta,0
8838,2024-03-18,Kas,1664442.8413594114,debit,Surabaya,0
8839,2024-04-17,Pembelian,1309607.8411744367,debit,Surabaya,0
8840,2024-10-07,Pembelian,1244727.4851458564,credit,Medan,0
8841,2024-02-08,Pembelian,1925014.175214697,credit,Surabaya,0
8842,2024-04-28,Pembelian,2350077.215353139,debit,Bandung,0
8843,2024-12-29,Pembelian,2648042.3671928006,debit,Jakarta,1
8844,2024-12-01,Penjualan,1472602.6704211175,debit,Jakarta,0
8845,2024-01-27,Penjualan,1856394.1552496618,debit,Surabaya,0
8846,2024-04-13,Gaji,1524525.2996609232,debit,Bandung,0
8847,2024-03-14,Pembelian,2216366.0349096674,credit,Medan,0
8848,2024-07-09,Kas,2290742.1889449717,credit,Bandung,0
8849,2024-11-19,Kas,1556343.1088908096,debit,Surabaya,0
8850,2024-12-29,Biaya Operasional,1326557.1000889575,credit,Medan,1
8851,2024-09-11,Pembelian,2877685.332464167,debit,Jakarta,0
8852,2024-10-10,Kas,2019287.380959013,credit,Jakarta,0
8853,2024-07-31,Gaji,2047439.1653446206,credit,Bandung,0
8854,2024-05-02,Kas,1402796.1080752618,credit,Bandung,0
8855,2024-07-24,Gaji,1915767.8222854536,debit,Medan,0
8856,2024-08-27,Pembelian,1648308.6481273128,debit,Bandung,0
8857,2024-12-04,Biaya Operasional,1702846.1603945242,credit,Surabaya,0
8858,2024-10-12,Biaya Operasional,1519151.122105601,debit,Surabaya,0
8859,2024-01-22,Penjualan,2570015.962438132,credit,Surabaya,0
8860,2024-09-15,Pembelian,1644403.7793717722,credit,Medan,0
8861,2024-12-22,Kas,2427113.3120963974,debit,Surabaya,0
8862,2024-04-14,Biaya Operasional,1387512.975209029,credit,Surabaya,0
8863,2024-09-14,Gaji,2696482.0603551324,debit,Medan,0
8864,2024-07-22,Gaji,2076183.9515858458,credit,Bandung,0
8865,2024-11-05,Kas,2329608.3818746586,debit,Surabaya,0
8866,2024-09-18,Kas,1153767.4636828995,credit,Bandung,0
8867,2024-04-16,Pembelian,2315027.9502094127,debit,Bandung,0
8868,2024-09-07,Kas,3091279.8857074603,credit,Bandung,0
8869,2024-08-08,Kas,2083071.6232972543,credit,Surabaya,0
8870,2024-08-09,Kas,3275982.977915271,credit,Surabaya,0
8871,2024-09-14,Biaya Operasional,1096955.9622102818,credit,Surabaya,0
8872,2024-07-19,Gaji,1513841.2225613466,debit,Bandung,1
8873,2024-09-14,Kas,2209634.0389420986,debit,Surabaya,0
8874,2024-12-14,Kas,1514795.2043192266,credit,Jakarta,0
8875,2024-08-12,Gaji,3077596.262316395,debit,Jakarta,0
8876,2024-07-20,Biaya Operasional,1465650.2046913216,debit,Surabaya,0
8877,2024-08-13,Kas,2372273.8115763026,credit,Jakarta,0
8878,2024-08-23,Biaya Operasional,1648542.4065637705,debit,Jakarta,0
8879,2024-07-01,Pembelian,1018210.7018057285,credit,Bandung,0
8880,2024-07-18,Pembelian,1926459.335992028,debit,Jakarta,0
8881,2024-12-22,Penjualan,1824185.8342989923,credit,Surabaya,0
8882,2024-09-02,Gaji,2199424.5561259286,debit,Medan,0
8883,2024-12-18,Penjualan,2420380.9705497217,debit,Bandung,0
8884,2024-04-20,Biaya Operasional,1634632.4946159464,debit,Medan,0
8885,2024-01-06,Gaji,2429462.062975711,debit,Bandung,0
8886,2024-08-23,Kas,2022074.7403085819,credit,Jakarta,0
8887,2024-05-06,Gaji,1575443.499245396,debit,Bandung,0
8888,2024-04-13,Gaji,1653549.0176276509,credit,Jakarta,0
8889,2024-08-24,Pembelian,2011542.994208863,credit,Bandung,0
8890,2024-06-03,Penjualan,2223619.1536074146,credit,Medan,0
8891,2024-09-13,Pembelian,1939649.7378868663,credit,Jakarta,0
8892,2024-08-22,Pembelian,1881871.7609616434,debit,Surabaya,0
